booking_id,address_lat,address_loc
T74784,40.71798965,-73.99788569229707
T74785,18.4418898,-66.053228
T75035,40.76154902040816,-73.98457010204082
T75058,40.762007350000005,-73.9887462216299
T75124,10.1952539,-71.31253905454241
T75125,32.2876464,-89.9956385
T75159,40.75650505,-73.9808155070774
T75282,30.30117,-97.73656475454122
T75378,40.7547564,-73.973463
T75379,40.7547564,-73.973463
T75409,40.757276653061226,-73.98368742857143
T75410,40.757276653061226,-73.98368742857143
T75431,41.8797725,-87.7158584
T75774,25.862464,-80.28382602566276
T75825,40.74695442857143,-73.99099285714286
T76086,40.76427685,-73.980319787345
T76171,40.7644083,-73.9690397
T76269,40.76042465251016,-73.98475910274868
T76329,40.768134,-73.9843475
T76330,40.642352,-74.018086
T76646,40.7495591,-73.9777334
T76840,40.7499227,-73.9811684
T76860,40.80105915,-73.96646113374317
T77007,40.761534,-73.987972
T77125,40.7501301,-73.9909765
T77133,39.8536781,-86.1600882
T77474,33.735703711841126,-90.73710372841371
T77604,40.758771,-73.995051
T77605,40.758771,-73.995051
T77666,40.7501301,-73.9909765
T77742,40.82885,-73.938347
T77750,,
T77845,40.7623787,-73.98145115685841
T77901,,
T78048,40.75627558333333,-73.98176404166666
T78064,37.1895533,-99.7696683
T78084,40.7591603877551,-73.98621624489796
T78085,40.7591603877551,-73.98621624489796
T78093,,
T78172,30.103731,-95.1379961
T78177,40.75637695918368,-73.99196181632654
T78244,40.75284,-73.985799
T78245,40.75284,-73.985799
T78251,40.76197918367347,-73.97738495918368
T78252,40.756899,-73.9738763
T78331,36.440635,-99.3809488
T78369,40.7639937826087,-73.9942647826087
T78370,40.7639937826087,-73.9942647826087
T78388,40.7591603877551,-73.98621624489796
T78426,40.758521,-73.989037
T78445,40.754303,-73.993048
T78446,40.754303,-73.993048
T78488,40.747622,-73.982131
T78526,40.75191873469388,-73.9946634489796
T78527,40.75191873469388,-73.9946634489796
T78528,40.75181525,-73.97671925
T78546,40.756894918367344,-73.98085814285714
T78547,40.756894918367344,-73.98085814285714
T78597,40.7513628,-73.9399037
T78708,40.7213862,-99.0812663
T78769,40.7482292,-73.9878249
T78793,30.300627,-97.73634749767682
T78815,40.725534,-74.005415
T78816,40.725534,-74.005415
T78851,52.44496355,16.791402389793618
T78852,52.44496355,16.791402389793618
T78906,45.39895085,-88.62884401941801
T78907,47.781697,-110.957113
T78909,40.749675100000005,-73.99052472856631
T78956,40.75563191836735,-73.97203279591837
T78957,40.75563191836735,-73.97203279591837
T78987,40.70977,-74.00613
T79018,40.721247000000005,-74.004325
T79047,40.7796168,-73.959947
T79273,40.76249615,-73.97639335979032
T79313,40.7618485,-73.9609102110174
T79425,48.664816,-4.100974
T79463,40.712116050000006,-73.94924025024446
T79468,40.75968693877551,-73.97582379591837
T79505,,
T79564,40.75284,-73.985799
T79780,48.8638138,8.579569061712427
T80109,40.74790487755102,-73.98941226530613
T80314,33.99342,-118.277545
T80315,33.99342,-118.277545
T80449,32.2876464,-89.9956385
T80633,40.793258,-73.9722599
T80832,40.7498368533642,-73.98560603407009
T80931,40.795158400000005,-73.97454303567946
T80937,36.6594711,-98.5609845
T80982,40.751827500000005,-73.97925032352941
T81044,40.82885,-73.938347
T81334,40.74784,-73.979451
T81770,40.749675100000005,-73.99052472856631
T81783,40.751253,-73.985074
T81807,40.8274903,-73.9455698101626
T81808,40.8274903,-73.9455698101626
T81843,35.963826,-96.016628
T81922,40.74784,-73.979451
T82148,30.30117,-97.73656475454122
T82149,30.30117,-97.73656475454122
T82273,40.74723,-73.98628
T82274,40.74723,-73.98628
T82555,37.397555,-97.287627
T82557,37.397555,-97.287627
T82558,37.397555,-97.287627
T82587,40.756507,-73.992488
T82588,40.756507,-73.992488
T82600,34.444773,-117.313768
T82614,40.7502382,-73.9928111
T82819,40.750543666666665,-73.985794
T82912,37.397555,-97.287627
T82945,40.7557,-73.99201
T82953,40.752795,-73.99363226655242
T83047,40.7557,-73.99201
T83048,40.783053,-73.973758
T83235,40.780662,-73.981118
T83300,40.75963442857143,-73.98587242857143
T83326,42.899307,-78.884689
T83516,40.7576432,-73.9817230029539
T83617,40.74695442857143,-73.99099285714286
T83623,57.14965,-2.08809
T83711,40.762217,-73.978969
T83712,51.5630481,-3.0657133
T83783,40.7520431,-73.97633717321104
T83785,,
T83948,40.74882,-73.99541
T83984,40.7195332,-73.9947277
T84019,40.75990025,-73.98299749007901
T84020,40.75990025,-73.98299749007901
T84339,36.206036,-95.9959754
T84552,,
T84604,40.7639937826087,-73.9942647826087
T84605,40.7639937826087,-73.9942647826087
T84688,-0.19664525,-78.4886820965516
T84874,41.992904,0.4722
T84897,-32.5536604,148.9456764
T84898,-32.5536604,148.9456764
T84907,,
T84908,40.7644,-73.9828
T84968,2.947346,101.846575
T84981,40.756507,-73.992488
T84982,40.756507,-73.992488
T85184,39.89308200000001,-86.16349599222107
T85288,40.7601468125,-73.9710850625
T85289,40.7601468125,-73.9710850625
T85553,36.6594881,-98.5651634
T85905,40.76042465251016,-73.98475910274868
T86046,40.901239,-73.835974
T86248,40.76426862162162,-73.98280778378378
T86313,40.7361885,-73.93676170161297
T86332,40.7537677,-73.99455005
T86346,40.765014,-73.978431
T86660,52.23238245,21.002453708020248
T86661,52.23238245,21.002453708020248
T87021,40.756224,-73.993034
T87227,40.761534,-73.987972
T87506,,
T87537,36.432058,-99.441225
T87538,,
T87539,40.75990025,-73.98299749007901
T87707,37.7493062,-100.0183811
T87773,40.7501301,-73.9909765
T87786,40.7759943877551,-73.97732424489796
T87801,,
T87802,40.597267,-73.994073
T87836,40.721805,-73.994411
T87871,40.763307,-73.985602
T88050,40.749675100000005,-73.99052472856631
T88051,40.749675100000005,-73.99052472856631
T88092,40.75814085,-73.98538505
T88111,40.751653,-73.97615
T88167,40.76154902040816,-73.98457010204082
T88168,40.76154902040816,-73.98457010204082
T88176,36.1119519,-96.1260529
T88187,40.7473778,-73.9862508
T88241,40.765034,-73.988041
T88242,40.765034,-73.988041
T88328,41.8797725,-87.7158584
T88329,41.8797725,-87.7158584
T88350,36.8595091,-2.4447263
T88404,40.746239,-73.991401
T88405,40.746239,-73.991401
T88559,,
T88700,40.68591546238918,-73.91558977142594
T88725,39.850194,-86.1582265
T88726,39.850194,-86.1582265
T88855,36.2059353,-95.9930559
T88858,40.762217,-73.978969
T89013,40.6802028,-73.932927
T89023,40.7576425,-73.9748305
T89024,40.7576425,-73.9748305
T89062,40.756852,-73.9891945
T89063,40.756852,-73.9891945
T89073,40.758602,-73.988669
T89074,40.758602,-73.988669
T89104,40.75269,-73.99348
T89122,40.736878,-73.996111
T89123,40.734358,-73.990133
T89140,37.756677,-100.024215
T89227,40.75421136734693,-73.99258734693878
T89502,40.75963442857143,-73.98587242857143
T89532,40.75558,-73.97217
T89563,40.7557,-73.99201
T89564,40.7557,-73.99201
T89571,40.746893850000006,-73.98237420988812
T89572,40.746893850000006,-73.98237420988812
T89605,40.768276,-73.955427
T89660,40.75990025,-73.98299749007901
T89932,40.757422,-73.969822
T89956,40.7499227,-73.9811684
T90156,40.762181,-74.028403
T90230,25.8545443,-80.28393347311663
T90231,25.8545443,-80.28393347311663
T90291,40.74620183673469,-73.99113030612244
T90292,40.74620183673469,-73.99113030612244
T90329,36.8852433,-76.28064817500001
T90349,40.75558,-73.97217
T90350,40.75558,-73.97217
T90357,40.7553429,-73.9858011
T90396,40.7576425,-73.9748305
T90397,37.959386,-98.603431
T90410,40.7521535,-73.9814953
T90427,40.7521535,-73.9814953
T90658,40.435,-80.0077
T90717,40.7576425,-73.9748305
T90821,40.74392609090909,-73.98719236363637
T90981,40.75593355,-73.98211376046096
T91017,42.71237572955832,-73.71264421796516
T91018,42.71237572955832,-73.71264421796516
T91034,39.3460918,-81.5377204
T91252,40.75017085,-73.97398238536464
T91287,36.8852433,-76.28064817500001
T91359,,
T91364,40.75687425,-73.9719655
T91413,,
T91414,,
T91559,40.74601685,-73.98920481263258
T91630,40.7473778,-73.9862508
T91663,40.763317,-73.988842
T91927,40.75687425,-73.9719655
T91937,40.7559384,-73.9411567
T91940,40.7559384,-73.9411567
T91941,40.7745571,-73.95888894730308
T91942,40.7745571,-73.95888894730308
T92094,40.7127281,-74.0060152
T92102,40.749675100000005,-73.99052472856631
T92120,40.758552,-73.989448
T92084,37.959386,-98.603431
T92436,40.73950745,-74.00052658969453
T92478,40.7553429,-73.9858011
T92479,40.7553429,-73.9858011
T92516,40.68278704,-73.90769304
T92517,40.68278704,-73.90769304
T92608,40.756899,-73.9738763
T92679,40.75557189795919,-73.99152802040815
T92704,40.75841505,-73.98327938633597
T92802,45.70969,-108.654962
T92904,40.7501301,-73.9909765
T93003,40.228373,-100.840652
T93031,40.75557189795919,-73.99152802040815
T93039,43.588779,-79.54272
T93130,40.758602,-73.988669
T93135,40.758602,-73.988669
T93288,40.763307,-73.985602
T93426,49.4608071,-105.366502
T93472,40.75814085,-73.98538505
T93733,43.24328426,-79.91222814
T93762,40.7416152,-73.9779448
T93804,40.7035389,-74.0108136
T93805,40.7035389,-74.0108136
T93851,40.7613358,-73.9855217
T93853,64.12924620000001,-21.91902785034541
T93877,40.75859705,-73.98619348708037
T94008,40.762217,-73.978969
T94009,40.762217,-73.978969
T94132,40.708959,-74.009115
T94133,40.708959,-74.009115
T94160,40.74536412244898,-73.9929718367347
T94161,40.74536412244898,-73.9929718367347
T94196,40.758602,-73.988669
T94243,40.7739251557789,-74.04133332663316
T94416,40.7547564,-73.973463
T94483,40.7576425,-73.9748305
T94872,55.4311227,-2.760660720728639
T94873,55.4311227,-2.760660720728639
T94898,25.87384515,-80.2856682453346
T94901,25.87384515,-80.2856682453346
T94909,40.757806,-73.9677004
T94910,40.757806,-73.9677004
T94957,40.7427452,-73.9829232
T94995,40.751808,-73.990737
T95003,40.79053228282828,-74.049586
T95004,40.79053228282828,-74.049586
T95019,37.756025,-100.024449
T95026,25.85693065,-80.28409166993941
T95080,37.2924752,-98.0229471
T95098,40.756259,-73.993157
T95099,40.756259,-73.993157
T95141,40.75421136734693,-73.99258734693878
T95142,40.75421136734693,-73.99258734693878
T95400,40.76534815,-73.9476881717033
T95406,40.76534815,-73.9476881717033
T95446,40.70398175,-73.98230455000001
T95523,40.736733,-74.050176
T95724,40.7473778,-73.9862508
T95725,40.7473778,-73.9862508
T95789,40.61095260420565,-73.64387968026698
T95790,36.6594711,-98.5609845
T96001,40.7684137,-73.99674695570906
T96106,-23.0210485,-43.48934953567693
T96120,40.756899,-73.9738763
T96237,40.775916,-73.982602
T96263,40.7591248,-73.9956
T96264,40.7591248,-73.9956
T96338,40.7837354,-73.97903169216295
T96348,4.79586335,-75.73055885620116
T96349,4.79586335,-75.73055885620116
T96367,40.744605,-73.9816301
T96494,42.10651245,-80.07099850007094
T96496,42.10651245,-80.07099850007094
T96584,40.7547132,-73.97258084684542
T96585,40.7547132,-73.97258084684542
T96591,40.74991094117647,-73.97662464705883
T96615,40.6798859,-73.92572604918001
T96681,37.756677,-100.024215
T96682,36.086021,-96.130444
T96883,,
T97109,40.74006688888889,-74.00588444444443
T97148,40.7488426,-73.9916376
T97239,40.75427,-73.99308
T97292,40.75672008163265,-73.98432118367347
T97301,44.9521597,-93.28062158881858
T97315,40.751808,-73.990737
T97351,,
T97531,42.10651245,-80.07099850007094
T97583,36.1064775,-96.1265415
T97657,40.76426862162162,-73.98280778378378
T97658,40.76426862162162,-73.98280778378378
T97669,40.759913777777776,-73.99593188888889
T97871,40.76344215,-73.97979394726579
T98074,25.86921845,-80.28740812470986
T98075,36.109807,-96.132796
T98449,40.74667,-73.98445
T98459,30.308635,-97.731071
T98538,40.76432291666666,-73.97525258333333
T98539,40.76432291666666,-73.97525258333333
T98626,40.7649505,-73.9782231
T99191,,
T99234,40.749675100000005,-73.99052472856631
T99244,,
T99371,,
T99439,40.76472575,-73.98118350386852
T99478,37.756025,-100.024449
T99845,40.7471067,-73.9870754
T99869,40.7453249,-73.9782698
T99956,40.71106065,-74.00416314966114
T99957,40.71106065,-74.00416314966114
T100118,40.763298,-73.980488
T100136,40.756894918367344,-73.98085814285714
T100137,40.756894918367344,-73.98085814285714
T100069,40.768491526315785,-73.98730289473684
T100317,40.82865615,-73.94111456901022
T100538,40.7560454,-73.9710272
T100694,40.753666,-73.99464
T100890,39.1393057,-88.5642032
T100969,40.7591248,-73.9956
T101384,,
T101416,-30.03526975,-51.1758631326005
T101443,40.4535162,-76.62285779189497
T101478,40.680812,-74.106507
T101479,40.680812,-74.106507
T101659,17.5487969,78.4645104
T101742,40.768491526315785,-73.98730289473684
T101812,39.834151,-86.16385249999999
T101927,40.7629609,-73.9857557
T101951,25.8528796,-80.27970189467966
T101975,40.7658494,-73.9869051
T101976,40.7658494,-73.9869051
T102160,40.7850232,-73.94730019644678
T102216,40.759647,-73.98629435893783
T102376,40.7591603877551,-73.98621624489796
T102377,40.7591603877551,-73.98621624489796
T102404,41.878594,-87.7158119
T102466,41.9794389,-91.6683781
T102470,40.758608,-73.990708
T102467,41.9794389,-91.6683781
T102647,42.71237572955832,-73.71264421796516
T102707,40.75636,-73.9917
T102805,40.763874,-73.98101
T102837,38.381225,-98.770617
T102844,40.87860476744186,-73.33622725581395
T102881,40.764411,-73.983109
T102882,40.764411,-73.983109
T102871,40.768491526315785,-73.98730289473684
T102872,40.768491526315785,-73.98730289473684
T102950,40.762217,-73.978969
T102908,40.7501301,-73.9909765
T103090,,
T103098,40.7621059,-73.9827546
T103196,40.756398,-73.98803112244897
T103330,40.755505,-73.97802
T103339,40.76037440816327,-73.98567016326531
T103340,40.76037440816327,-73.98567016326531
T103710,40.4754293,-3.7168134
T103711,40.75284,-73.985799
T103715,40.744024,-73.989311
T103716,40.744024,-73.989311
T103725,40.676653,-74.105117
T104120,40.7623787,-73.98145115685841
T104405,40.7605958,-73.98512516227065
T104716,36.1119519,-96.1260529
T104727,40.7501301,-73.9909765
T104729,40.7403635,-73.982154
T104730,40.7403635,-73.982154
T105024,40.75087824489796,-73.984224
T105025,41.7797942,-87.60563274478638
T105347,,
T105348,,
T105372,40.7586,-73.9653
T105489,40.719193836734696,-74.00175581632654
T105631,40.761534,-73.987972
T105687,43.07163475,-89.38754144365384
T105811,40.746893850000006,-73.98237420988812
T105812,40.746893850000006,-73.98237420988812
T105927,40.7572614,-73.98589982948505
T106068,40.756398,-73.98803112244897
T106069,40.756398,-73.98803112244897
T106009,40.763874,-73.98101
T106125,40.6586902,-74.0056271
T105919,40.7501301,-73.9909765
T105920,40.7501301,-73.9909765
T106380,40.650694102040816,-74.00313387755102
T106403,40.758781,-73.988454
T106644,40.75963442857143,-73.98587242857143
T106716,36.118674,-96.123407
T106654,40.786933,-73.951104
T106657,,
T106946,40.7649849,-73.9811048
T106957,46.1613162,-1.1499538
T106958,46.1613162,-1.1499538
T107135,40.762217,-73.978969
T107201,40.7155465,-73.99086199999999
T107264,40.791157850000005,-73.96705056274743
T107259,40.791157850000005,-73.96705056274743
T107275,40.7621727,-73.9829659
T107309,40.7560454,-73.9710272
T107310,40.7560454,-73.9710272
T107568,40.75963442857143,-73.98587242857143
T107733,40.75990025,-73.98299749007901
T107734,40.75990025,-73.98299749007901
T107795,40.76452,-73.99563
T107796,40.76452,-73.99563
T107807,41.803952,-87.62396
T108043,,
T103719,40.754509,-73.9771121
T108840,40.7520431,-73.97633717321104
T106659,40.746144451612906,-73.97933716129033
T109097,10.9703041,-74.78876612953488
T109151,40.764437,-73.980617
T109197,40.75716675510204,-73.98342671428571
T109198,40.75716675510204,-73.98342671428571
T109260,-24.7874339,-65.3987889
T109262,45.5403436,-73.6215452
T109394,40.7498368533642,-73.98560603407009
T109532,40.7427898,-73.9830634
T109533,40.7427898,-73.9830634
T109763,40.7613358,-73.9855217
T109818,40.756398,-73.98803112244897
T109834,40.75963442857143,-73.98587242857143
T109880,38.883846,-99.322589
T109892,40.7503971,-73.9858178
T110002,40.7561,-73.9932
T110003,40.756894918367344,-73.98085814285714
T110004,40.756894918367344,-73.98085814285714
T110099,40.75014,-73.98086
T110113,40.755596612244894,-73.98165030612245
T110369,40.754509,-73.9771121
T110510,,
T110553,40.7605958,-73.98512516227065
T110604,37.397555,-97.287627
T110776,,
T111301,40.757397,-73.983939
T111423,40.7497903,-73.98108635483756
T111424,40.7497903,-73.98108635483756
T111428,40.75871345,-73.98829810966258
T111467,40.739509,-73.98247
T111598,40.65788,-73.83625
T111644,40.75539731578947,-73.99732568421052
T111647,37.7537262,-100.02028
T111664,40.752618,-73.993275
T111665,40.752618,-73.993275
T111935,40.783053,-73.973758
T111936,40.783053,-73.973758
T111947,40.78451667346939,-73.98132773469388
T111948,40.78451667346939,-73.98132773469388
T111959,40.7498368533642,-73.98560603407009
T111960,40.7498368533642,-73.98560603407009
T111996,35.342767,-101.382391
T111997,35.342767,-101.382391
T112212,41.0941219,-74.1558694
T112071,40.750746,-74.02409
T112124,40.76154902040816,-73.98457010204082
T112577,40.756899,-73.9738763
T112740,40.7848028,-73.955747
T112766,40.76216695,-73.99208090190118
T112767,40.76216695,-73.99208090190118
T112891,40.7111143,-74.01018694654692
T112892,40.7111143,-74.01018694654692
T113122,40.74966524489796,-73.97205153061223
T113621,40.758602,-73.988669
T113648,40.7651005,-73.975248
T113655,40.7651005,-73.975248
T113653,40.75963442857143,-73.98587242857143
T113654,40.75963442857143,-73.98587242857143
T113662,39.82617035,-86.16443889082387
T114057,40.721247000000005,-74.004325
T114067,40.721247000000005,-74.004325
T114347,40.74361955,-73.99379423526146
T114348,40.7435189,-73.993848
T114432,40.78857216666667,-73.97480216666666
T114533,40.7551788,-73.9856620243946
T114534,40.7551788,-73.9856620243946
T114626,40.7498368533642,-73.98560603407009
T114821,40.752618,-73.993275
T114822,40.752618,-73.993275
T114983,48.2781977,4.0696744
T115019,40.756894918367344,-73.98085814285714
T115020,40.756894918367344,-73.98085814285714
T115039,37.14386655,-80.54971865978783
T115040,37.14386655,-80.54971865978783
T115111,42.595975,-98.037265
T115112,42.595975,-98.037265
T115193,40.758414,-73.985598
T115225,40.7640815,-73.9828329
T115226,40.7640815,-73.9828329
T115265,40.76216695,-73.99208090190118
T115302,40.8017397,-73.9432467
T115320,40.762217,-73.978969
T115384,40.75746728571429,-73.988478
T115756,25.85913885,-80.28705589901037
T115810,40.75421136734693,-73.99258734693878
T115857,40.746893850000006,-73.98237420988812
T115963,40.7483347,-73.9944819
T116175,36.6594711,-98.560972
T116176,36.6594711,-98.560972
T116263,,
T116264,,
T116647,40.76426862162162,-73.98280778378378
T116800,40.7552496,-73.985979706842
T116801,40.7552496,-73.985979706842
T116989,40.75269,-73.99348
T117000,42.02756591901744,-88.27619808107725
T117001,42.02756591901744,-88.27619808107725
T117107,40.75720905,-73.98318532682146
T117108,40.75720905,-73.98318532682146
T117125,40.75963442857143,-73.98587242857143
T117245,40.75798035,-73.97476900451042
T117402,40.75990025,-73.98299749007901
T117476,32.892025,-90.531224
T117574,40.7448337,-73.9105447
T117575,40.7448337,-73.9105447
T117582,39.4575206,-93.5235459
T117620,25.8732955,-80.2869177
T117679,40.753666,-73.99464
T117772,28.35676485,-81.51147145532717
T117797,40.75608385714286,-73.97160006122449
T117798,40.75608385714286,-73.97160006122449
T118037,40.76288495918367,-73.98385916326531
T118202,40.72649,-73.85264
T118289,40.7649849,-73.9811048
T118290,40.7649849,-73.9811048
T118351,40.75963442857143,-73.98587242857143
T118359,40.746144451612906,-73.97933716129033
T118388,40.7621727,-73.9829659
T118438,35.66631055,-80.4719015
T112098,40.7645205,-73.9691102
T118666,40.7501301,-73.9909765
T118751,40.75518,-73.936611
T118987,43.1514804,-77.6352124
T119070,,
T119357,40.762217,-73.978969
T119358,40.762217,-73.978969
T119368,40.7552496,-73.985979706842
T119481,40.752624,-73.993381
T119608,40.762217,-73.978969
T119677,36.118674,-96.123407
T119775,40.76288495918367,-73.98385916326531
T119776,40.76288495918367,-73.98385916326531
T119816,40.7649849,-73.9811048
T119902,,
T119913,,
T120006,40.763007,-73.98640315067959
T120007,40.763007,-73.98640315067959
T120102,40.749675100000005,-73.99052472856631
T120215,40.75558018367347,-73.9881613877551
T120216,40.75841505,-73.98327938633597
T120256,40.76502746938775,-73.97864171428571
T120845,42.02756591901744,-88.27619808107725
T121021,40.7445031,-73.9846308
T121191,40.75427,-73.99308
T121192,40.75427,-73.99308
T121200,40.7623787,-73.98145115685841
T121230,40.71667,-74.012679
T121316,40.72362435,-73.97893769999999
T121340,40.76293145,-73.97533514258785
T121389,25.85693065,-80.28409166993941
T121390,25.85693065,-80.28409166993941
T121433,40.746893850000006,-73.98237420988812
T121488,10.637082,-61.4505545
T121522,27.42143,-97.85111
T121770,40.7554703877551,-73.98134969387756
T121861,40.75968815,-73.97728693155392
T121899,40.75968815,-73.97728693155392
T121932,40.75637695918368,-73.99196181632654
T121933,40.75637695918368,-73.99196181632654
T121987,,
T122140,40.75093755,-73.91856505832956
T122141,40.75093755,-73.91856505832956
T122318,39.3388775,3.0507792
T122319,40.768134,-73.9843475
T122433,40.763975183673466,-73.97824483673469
T122434,40.763975183673466,-73.97824483673469
T122485,40.808752,-73.944078
T122661,40.6560265,-74.0027281
T122802,40.75038,-73.96949
T122803,40.75038,-73.96949
T122808,40.7082722,-74.01411229273532
T122906,,
T122954,40.7566614,-73.9841374
T122985,40.76042465251016,-73.98475910274868
T122986,40.76042465251016,-73.98475910274868
T123321,40.637853,-73.953647
T123322,40.637853,-73.953647
T123522,,
T123712,32.2876464,-89.9956385
T123827,40.7807355,-73.9810912
T123984,10.9703041,-74.78876612953488
T123981,40.753666,-73.99464
T124098,40.7566614,-73.9841374
T120861,39.042944,-94.59274
T124192,40.753666,-73.99464
T123479,,
T123480,32.1730353,-93.1735336
T123523,,
T124075,40.7192084,-73.9966886
T124059,40.75049945,-73.96920554710961
T124060,40.75049945,-73.96920554710961
T124040,36.6594717,-98.5608608
T123559,40.75963442857143,-73.98587242857143
T123744,40.7651594,-73.99345254704335
T123727,4.79586335,-75.73055885620116
T123728,4.79586335,-75.73055885620116
T123974,40.759607,-73.927299
T124371,40.75716675510204,-73.98342671428571
T124372,40.75716675510204,-73.98342671428571
T124378,40.74979,-73.9862
T124379,40.74979,-73.9862
T118345,,
T124561,,
T125011,40.76154902040816,-73.98457010204082
T124935,10.9728513,-74.8033915
T124901,40.759724,-73.986119
T124902,40.759724,-73.986119
T125015,40.752795,-73.99363226655242
T125094,40.7591603877551,-73.98621624489796
T125133,,
T125134,40.7467258,-73.9866303
T125307,40.75092,-73.97222
T125308,40.75092,-73.97222
T125625,40.746893850000006,-73.98237420988812
T125424,40.7614884,-73.8329133
T125531,,
T125658,39.5554413,-121.711086
T125657,39.5554413,-121.711086
T125733,40.7501301,-73.9909765
T125734,40.7501301,-73.9909765
T125757,42.595975,-98.037265
T125762,40.7501301,-73.9909765
T125865,40.74638979591837,-73.99112963265306
T125866,40.74638979591837,-73.99112963265306
T125879,40.75284,-73.985799
T125880,40.75284,-73.985799
T125928,39.97729635,-83.01419306965731
T125929,39.97729635,-83.01419306965731
T125961,,
T125970,38.654102,-90.168812
T126182,40.747116,-73.987068
